Pattern,Trades,UniqueTickers,TopTicker,TopTickerPct,ConfidenceScore
OVERBOUGHT|BULL|NORMAL|SPY_INSUFFICIENT_HISTORY|VIX_UNAVAILABLE,104.0,20,BTC-USD,29.81,63.61
MOMENTUM|SIDEWAYS|NORMAL|SPY_INSUFFICIENT_HISTORY|VIX_UNAVAILABLE,101.0,21,BTC-USD,20.79,63.42
OVERBOUGHT|SIDEWAYS|NORMAL|BEAR|VIX_HIGH,79.0,28,SLV,10.13,63.13
OVERBOUGHT|SIDEWAYS|NORMAL|BULL|VIX_HIGH,84.0,26,USO,13.1,62.86
MOMENTUM|BULL|NORMAL|SPY_INSUFFICIENT_HISTORY|VIX_UNAVAILABLE,95.0,23,BTC-USD,27.37,62.86
MOMENTUM|HIGH_VOLATILITY|NORMAL|BULL|VIX_HIGH,99.0,29,BTC-USD,8.08,62.71
PANIC|BULL|VOLATILE|SPY_INSUFFICIENT_HISTORY|VIX_UNAVAILABLE,89.0,22,BTC-USD,21.35,62.62
PANIC|BEAR|VOLATILE|SPY_INSUFFICIENT_HISTORY|VIX_UNAVAILABLE,96.0,23,BTC-USD,29.17,62.61
MOMENTUM|BULL|NORMAL|SIDEWAYS|VIX_EXTREME,70.0,34,AAPL,7.14,62.17
PANIC|BULL|NORMAL|SIDEWAYS|VIX_EXTREME,53.0,26,COST,9.43,61.97
OVERSOLD|HIGH_VOLATILITY|NORMAL|HIGH_VOL|VIX_EXTREME,39.0,23,BSE,10.26,61.8
OVERBOUGHT|HIGH_VOLATILITY|NORMAL|BULL|VIX_HIGH,64.0,22,BTC-USD,14.06,61.68
PANIC|BULL|NORMAL|SPY_INSUFFICIENT_HISTORY|VIX_UNAVAILABLE,66.0,21,BTC-USD,12.12,61.64
MOMENTUM|HIGH_VOLATILITY|NORMAL|BEAR|VIX_HIGH,67.0,23,USO,13.43,61.63
OVERSOLD|HIGH_VOLATILITY|NORMAL|BULL|VIX_ELEVATED,86.0,20,IDEA,18.6,61.48
PANIC|SIDEWAYS|VOLATILE|HIGH_VOL|VIX_HIGH,68.0,31,SBIN,8.82,61.28
MOMENTUM|BULL|VOLATILE|HIGH_VOL|VIX_HIGH,50.0,20,BEL,12.0,61.19
PANIC|BEAR|VOLATILE|HIGH_VOL|VIX_HIGH,49.0,27,INFY,10.2,61.05
PANIC|HIGH_VOLATILITY|NORMAL|SIDEWAYS|VIX_EXTREME,60.0,29,GS,6.67,60.96
OVERSOLD|BEAR|NORMAL|BULL|VIX_HIGH,75.0,28,YESBANK,13.33,60.95
MOMENTUM|HIGH_VOLATILITY|NORMAL|HIGH_VOL|VIX_HIGH,47.0,30,AMZN,8.51,60.77
PANIC|BEAR|NORMAL|SIDEWAYS|VIX_EXTREME,54.0,30,NMDC,7.41,60.55
PANIC|BULL|VOLATILE|BULL|VIX_EXTREME,55.0,27,QQQ,9.09,60.21
OVERSOLD|BEAR|NORMAL|BEAR|VIX_EXTREME,48.0,23,BSE,14.58,59.87
OVERBOUGHT|HIGH_VOLATILITY|NORMAL|SIDEWAYS|VIX_HIGH,49.0,24,IDEA,10.2,59.83
OVERSOLD|HIGH_VOLATILITY|NORMAL|SIDEWAYS|VIX_ELEVATED,56.0,19,AMD,17.86,59.76
MOMENTUM|HIGH_VOLATILITY|NORMAL|SIDEWAYS|VIX_EXTREME,52.0,27,BAC,9.62,59.59
PANIC|BEAR|NORMAL|SPY_INSUFFICIENT_HISTORY|VIX_UNAVAILABLE,53.0,19,BTC-USD,18.87,58.46
MOMENTUM|INSUFFICIENT_HISTORY|VOLATILE|SPY_INSUFFICIENT_HISTORY|VIX_UNAVAILABLE,72.0,18,ETH-USD,43.06,57.9
OVERSOLD|HIGH_VOLATILITY|NORMAL|BULL|VIX_LOW,90.0,16,^VIX,18.89,56.75
OVERSOLD|HIGH_VOLATILITY|NORMAL|SIDEWAYS|VIX_HIGH,38.0,19,SUZLON,13.16,56.72
OVERBOUGHT|SIDEWAYS|NORMAL|SPY_INSUFFICIENT_HISTORY|VIX_UNAVAILABLE,41.0,17,BTC-USD,39.02,56.31
MOMENTUM|INSUFFICIENT_HISTORY|VOLATILE|BULL|VIX_LOW,213.0,9,IREDA,28.17,55.28
PANIC|HIGH_VOLATILITY|NORMAL|SIDEWAYS|VIX_LOW,37.0,17,AMD,13.51,54.36
MOMENTUM|HIGH_VOLATILITY|VOLATILE|BEAR|VIX_ELEVATED,35.0,16,AMD,11.43,53.31
PANIC|HIGH_VOLATILITY|NORMAL|SPY_INSUFFICIENT_HISTORY|VIX_UNAVAILABLE,89.0,14,ETH-USD,41.57,52.95
OVERBOUGHT|SIDEWAYS|NORMAL|SIDEWAYS|VIX_EXTREME,34.0,15,HAL,17.65,51.62
MOMENTUM|HIGH_VOLATILITY|NORMAL|SPY_INSUFFICIENT_HISTORY|VIX_UNAVAILABLE,87.0,12,BTC-USD,48.28,50.28
OVERBOUGHT|HIGH_VOLATILITY|NORMAL|SPY_INSUFFICIENT_HISTORY|VIX_UNAVAILABLE,57.0,11,BTC-USD,56.14,46.67
PANIC|INSUFFICIENT_HISTORY|NORMAL|BULL|VIX_LOW,81.0,9,BSE,17.28,44.42
PANIC|INSUFFICIENT_HISTORY|VOLATILE|SIDEWAYS|VIX_HIGH,39.0,10,ETH-USD,23.08,43.73
MOMENTUM|INSUFFICIENT_HISTORY|NORMAL|BULL|VIX_LOW,48.0,9,BSE,27.08,42.33
OVERSOLD|INSUFFICIENT_HISTORY|NORMAL|BULL|VIX_LOW,62.0,7,COCHINSHIP,25.81,40.49
PANIC|INSUFFICIENT_HISTORY|VOLATILE|SPY_INSUFFICIENT_HISTORY|VIX_UNAVAILABLE,46.0,7,BTC-USD,43.48,39.17
