Pattern,Trades,AvgReturn5D,AvgReturn10D,WinRate5D,WinRate10D,EstimatedStd,PValue,ValidationStatus,QualityTrades,UniqueTickers,TopTicker,TopTickerPct,ConfidenceScore,TrustLevel,TrustRank
PANIC|BULL|VOLATILE|SIDEWAYS|VIX_HIGH,686.0,0.634,0.903,55.83,57.58,5.0,2e-06,VALIDATED,686.0,52.0,COP,4.66,95.76,HIGH,4
PANIC|SIDEWAYS|NORMAL|SIDEWAYS|VIX_ELEVATED,905.0,0.619,0.989,57.79,56.69,5.0,0.0,VALIDATED,905.0,53.0,SPY,4.31,95.67,HIGH,4
OVERBOUGHT|BULL|NORMAL|SIDEWAYS|VIX_ELEVATED,527.0,0.134,0.669,47.63,56.93,5.0,0.002129,VALIDATED,527.0,45.0,MCD,6.07,95.65,HIGH,4
PANIC|BULL|VOLATILE|SIDEWAYS|VIX_ELEVATED,661.0,0.367,0.849,55.22,56.43,5.0,1.3e-05,VALIDATED,661.0,50.0,AMZN,3.93,95.64,HIGH,4
MOMENTUM|BULL|VOLATILE|SIDEWAYS|VIX_HIGH,839.0,0.593,1.052,55.07,56.02,5.0,0.0,VALIDATED,839.0,52.0,COP,4.77,95.6,HIGH,4
MOMENTUM|BEAR|VOLATILE|SIDEWAYS|VIX_ELEVATED,525.0,0.586,0.846,55.62,53.9,5.0,0.000106,VALIDATED,525.0,52.0,SAIL,5.33,95.39,HIGH,4
PANIC|BEAR|VOLATILE|SIDEWAYS|VIX_HIGH,941.0,0.461,0.451,54.94,53.99,5.0,0.005658,VALIDATED,941.0,54.0,IDEA,3.4,95.29,HIGH,4
PANIC|BEAR|VOLATILE|SIDEWAYS|VIX_ELEVATED,860.0,0.217,0.474,49.42,53.72,5.0,0.005435,VALIDATED,860.0,53.0,SAIL,6.4,95.26,HIGH,4
PANIC|HIGH_VOLATILITY|VOLATILE|BULL|VIX_HIGH,736.0,1.062,1.611,51.22,52.17,5.0,0.0,VALIDATED,736.0,40.0,^VIX,12.77,95.22,HIGH,4
MOMENTUM|BEAR|VOLATILE|BULL|VIX_LOW,765.0,0.2,0.488,51.11,52.94,5.0,0.006945,VALIDATED,765.0,49.0,GDX,8.89,95.16,HIGH,4
MOMENTUM|SIDEWAYS|VOLATILE|BULL|VIX_HIGH,554.0,0.822,1.091,53.61,50.9,5.0,0.0,VALIDATED,554.0,52.0,SBIN,5.6,95.09,HIGH,4
OVERBOUGHT|SIDEWAYS|NORMAL|BULL|VIX_LOW,1008.0,0.18,0.342,56.35,56.05,5.0,0.029883,VALIDATED,1008.0,50.0,MCD,7.44,95.01,HIGH,4
PANIC|HIGH_VOLATILITY|VOLATILE|BEAR|VIX_HIGH,536.0,-0.316,0.531,46.83,51.31,5.0,0.013944,VALIDATED,536.0,39.0,^VIX,13.06,94.85,HIGH,4
PANIC|SIDEWAYS|VOLATILE|BULL|VIX_ELEVATED,2033.0,0.067,0.322,50.07,48.99,5.0,0.003688,VALIDATED,2033.0,53.0,SBIN,3.94,94.83,HIGH,4
PANIC|BEAR|VOLATILE|BEAR|VIX_HIGH,656.0,-0.128,0.458,46.95,51.52,5.0,0.018971,VALIDATED,656.0,52.0,AAPL,4.88,94.77,HIGH,4
MOMENTUM|HIGH_VOLATILITY|VOLATILE|BULL|VIX_ELEVATED,1792.0,0.502,1.395,45.15,47.43,5.0,0.0,VALIDATED,1792.0,41.0,^VIX,17.52,94.74,HIGH,4
PANIC|SIDEWAYS|NORMAL|BULL|VIX_ELEVATED,1202.0,-0.056,0.337,49.0,51.08,5.0,0.019452,VALIDATED,1202.0,54.0,CVX,3.58,94.72,HIGH,4
PANIC|HIGH_VOLATILITY|VOLATILE|BULL|VIX_ELEVATED,1696.0,0.752,1.051,46.76,46.46,5.0,0.0,VALIDATED,1696.0,42.0,^VIX,21.52,94.65,HIGH,4
MOMENTUM|HIGH_VOLATILITY|VOLATILE|BULL|VIX_HIGH,763.0,0.32,0.895,47.58,46.26,5.0,1e-06,VALIDATED,763.0,42.0,^VIX,14.02,94.63,HIGH,4
PANIC|SIDEWAYS|NORMAL|BULL|VIX_LOW,1425.0,0.259,0.263,52.84,51.37,5.0,0.047077,VALIDATED,1425.0,54.0,USO,4.28,94.2,HIGH,4
MOMENTUM|BULL|NORMAL|BULL|VIX_HIGH,445.0,0.843,1.563,57.53,61.35,5.0,0.0,VALIDATED,445.0,50.0,SPY,5.84,91.73,HIGH,4
PANIC|HIGH_VOLATILITY|VOLATILE|SIDEWAYS|VIX_EXTREME,443.0,1.728,3.386,56.66,59.37,6.772,0.0,VALIDATED,443.0,46.0,^VIX,7.45,91.38,HIGH,4
MOMENTUM|HIGH_VOLATILITY|VOLATILE|SPY_INSUFFICIENT_HISTORY|VIX_UNAVAILABLE,454.0,0.679,1.087,48.02,46.92,5.0,4e-06,VALIDATED,454.0,20.0,ETH-USD,42.95,91.01,HIGH,4
OVERBOUGHT|BULL|NORMAL|BULL|VIX_HIGH,432.0,0.845,1.723,56.94,58.1,5.0,0.0,VALIDATED,432.0,50.0,DBC,6.71,90.37,HIGH,4
MOMENTUM|HIGH_VOLATILITY|VOLATILE|BEAR|VIX_HIGH,440.0,0.31,0.589,48.41,52.5,5.0,0.013474,VALIDATED,440.0,36.0,^VIX,11.36,90.18,HIGH,4
PANIC|SIDEWAYS|VOLATILE|BEAR|VIX_HIGH,426.0,0.39,0.884,53.99,55.16,5.0,0.000263,VALIDATED,426.0,51.0,BEL,4.69,89.59,MEDIUM,3
PANIC|BULL|NORMAL|BULL|VIX_HIGH,414.0,0.323,1.345,52.66,60.87,5.0,0.0,VALIDATED,414.0,52.0,V,4.35,89.21,MEDIUM,3
PANIC|INSUFFICIENT_HISTORY|NORMAL|SPY_INSUFFICIENT_HISTORY|VIX_HIGH,424.0,-0.022,0.584,51.18,54.25,5.0,0.01617,VALIDATED,424.0,45.0,BEL,4.01,89.02,MEDIUM,3
MOMENTUM|BULL|NORMAL|SIDEWAYS|VIX_HIGH,412.0,0.136,0.956,52.91,58.74,5.0,0.000104,VALIDATED,412.0,49.0,LMT,5.34,88.83,MEDIUM,3
PANIC|BULL|NORMAL|SIDEWAYS|VIX_HIGH,409.0,0.375,0.812,54.77,56.97,5.0,0.001022,VALIDATED,409.0,49.0,LMT,4.65,88.4,MEDIUM,3
MOMENTUM|BEAR|VOLATILE|BEAR|VIX_HIGH,408.0,0.227,0.921,50.25,55.15,5.0,0.000199,VALIDATED,408.0,50.0,GS,5.88,88.15,MEDIUM,3
MOMENTUM|INSUFFICIENT_HISTORY|NORMAL|SPY_INSUFFICIENT_HISTORY|VIX_HIGH,399.0,0.39,0.907,56.64,59.9,5.0,0.000291,VALIDATED,399.0,45.0,LT,4.01,87.9,MEDIUM,3
PANIC|BEAR|VOLATILE|BEAR|VIX_EXTREME,382.0,2.359,2.982,67.28,68.85,5.964,0.0,VALIDATED,382.0,49.0,SPY,5.5,87.45,MEDIUM,3
PANIC|BEAR|NORMAL|SIDEWAYS|VIX_HIGH,395.0,0.264,0.676,52.91,55.44,5.0,0.007209,VALIDATED,395.0,51.0,GDX,4.56,87.0,MEDIUM,3
OVERSOLD|BEAR|NORMAL|SIDEWAYS|VIX_ELEVATED,400.0,0.515,0.523,54.25,53.0,5.0,0.036439,VALIDATED,400.0,47.0,GLD,7.25,86.57,MEDIUM,3
PANIC|HIGH_VOLATILITY|NORMAL|BULL|VIX_LOW,384.0,0.889,2.526,53.39,54.95,5.052,0.0,VALIDATED,384.0,34.0,^VIX,16.41,86.22,MEDIUM,3
PANIC|HIGH_VOLATILITY|VOLATILE|SPY_INSUFFICIENT_HISTORY|VIX_UNAVAILABLE,377.0,0.908,1.959,59.15,59.15,5.0,0.0,VALIDATED,377.0,20.0,ETH-USD,45.36,86.08,MEDIUM,3
PANIC|SIDEWAYS|NORMAL|BULL|VIX_HIGH,356.0,0.587,0.616,53.65,54.21,5.0,0.020097,VALIDATED,356.0,51.0,BHARTIARTL,6.74,83.5,MEDIUM,3
PANIC|INSUFFICIENT_HISTORY|VOLATILE|SPY_INSUFFICIENT_HISTORY|VIX_EXTREME,334.0,0.664,1.088,64.37,57.49,5.0,7e-05,VALIDATED,334.0,45.0,NVDA,4.19,82.47,MEDIUM,3
MOMENTUM|HIGH_VOLATILITY|NORMAL|BULL|VIX_LOW,341.0,1.909,2.929,51.61,50.15,5.858,0.0,VALIDATED,341.0,34.0,^VIX,16.13,82.3,MEDIUM,3
OVERBOUGHT|BULL|NORMAL|SIDEWAYS|VIX_HIGH,316.0,0.504,1.592,61.39,68.04,5.0,0.0,VALIDATED,316.0,46.0,GLD,6.96,82.08,MEDIUM,3
MOMENTUM|SIDEWAYS|VOLATILE|SIDEWAYS|VIX_EXTREME,318.0,0.813,0.923,57.86,61.95,5.0,0.000995,VALIDATED,318.0,50.0,SLV,4.4,81.62,MEDIUM,3
OVERBOUGHT|SIDEWAYS|NORMAL|SIDEWAYS|VIX_HIGH,284.0,0.451,1.105,55.99,65.85,5.0,0.000196,VALIDATED,284.0,51.0,ICICIBANK,4.23,79.3,MEDIUM,3
OVERBOUGHT|INSUFFICIENT_HISTORY|NORMAL|SPY_INSUFFICIENT_HISTORY|VIX_ELEVATED,274.0,0.496,0.952,59.85,69.71,5.0,0.001623,VALIDATED,274.0,34.0,QQQ,7.66,78.86,MEDIUM,3
PANIC|HIGH_VOLATILITY|NORMAL|BULL|VIX_ELEVATED,293.0,0.368,1.061,46.42,51.54,5.0,0.000281,VALIDATED,293.0,33.0,^VIX,11.95,78.59,MEDIUM,3
MOMENTUM|BULL|VOLATILE|SIDEWAYS|VIX_LOW,276.0,0.811,1.082,55.8,58.7,5.0,0.000324,VALIDATED,276.0,46.0,IRDM,6.88,77.94,MEDIUM,3
PANIC|BEAR|VOLATILE|BULL|VIX_HIGH,291.0,0.854,0.679,57.04,48.8,5.0,0.020527,VALIDATED,291.0,47.0,YESBANK,7.56,77.75,MEDIUM,3
OVERBOUGHT|INSUFFICIENT_HISTORY|NORMAL|SPY_INSUFFICIENT_HISTORY|VIX_HIGH,265.0,0.461,1.251,61.51,64.91,5.0,4.6e-05,VALIDATED,265.0,39.0,GLD,9.81,77.69,MEDIUM,3
PANIC|BEAR|VOLATILE|SIDEWAYS|VIX_EXTREME,273.0,0.146,0.879,54.58,55.68,5.0,0.003676,VALIDATED,273.0,47.0,JPM,5.49,77.33,MEDIUM,3
MOMENTUM|BEAR|NORMAL|SIDEWAYS|VIX_HIGH,249.0,0.61,1.439,55.02,58.63,5.0,6e-06,VALIDATED,249.0,49.0,NMDC,4.42,75.78,MEDIUM,3
PANIC|SIDEWAYS|VOLATILE|BEAR|VIX_EXTREME,241.0,0.887,1.25,62.66,60.58,5.0,0.000104,VALIDATED,241.0,45.0,GDX,5.81,75.34,MEDIUM,3
MOMENTUM|SIDEWAYS|NORMAL|SIDEWAYS|VIX_LOW,249.0,0.698,0.712,62.65,57.43,5.0,0.024638,VALIDATED,249.0,44.0,AAPL,5.62,75.17,MEDIUM,3
MOMENTUM|SIDEWAYS|NORMAL|BULL|VIX_HIGH,258.0,0.336,0.68,53.88,50.78,5.0,0.028927,VALIDATED,258.0,49.0,NOC,5.43,75.14,MEDIUM,3
PANIC|BEAR|NORMAL|BEAR|VIX_HIGH,229.0,0.392,1.161,57.21,60.26,5.0,0.000442,VALIDATED,229.0,49.0,SPY,10.04,74.34,MEDIUM,3
OVERSOLD|BEAR|NORMAL|SIDEWAYS|VIX_HIGH,225.0,1.207,1.805,60.0,63.11,5.0,0.0,VALIDATED,225.0,48.0,TCS,8.0,74.31,MEDIUM,3
MOMENTUM|BEAR|VOLATILE|BEAR|VIX_EXTREME,205.0,1.444,2.049,67.32,67.32,5.0,0.0,VALIDATED,205.0,45.0,RTX,5.85,73.13,MEDIUM,3
OVERBOUGHT|HIGH_VOLATILITY|NORMAL|BULL|VIX_LOW,216.0,1.149,2.472,52.78,57.41,5.0,0.0,VALIDATED,216.0,25.0,AMD,10.65,73.02,MEDIUM,3
MOMENTUM|SIDEWAYS|NORMAL|BEAR|VIX_HIGH,208.0,0.255,1.129,55.77,59.13,5.0,0.001128,VALIDATED,208.0,46.0,GLD,6.25,72.53,MEDIUM,3
MOMENTUM|BULL|VOLATILE|SPY_INSUFFICIENT_HISTORY|VIX_UNAVAILABLE,210.0,1.718,2.1,52.86,51.9,5.0,0.0,VALIDATED,210.0,24.0,BTC-USD,20.95,71.99,MEDIUM,3
PANIC|HIGH_VOLATILITY|NORMAL|SIDEWAYS|VIX_HIGH,196.0,0.976,2.224,55.61,58.67,5.0,0.0,VALIDATED,196.0,38.0,^VIX,8.16,71.55,MEDIUM,3
MOMENTUM|SIDEWAYS|VOLATILE|SPY_INSUFFICIENT_HISTORY|VIX_UNAVAILABLE,202.0,0.623,1.023,52.97,53.47,5.0,0.003639,VALIDATED,202.0,25.0,BTC-USD,23.27,71.43,MEDIUM,3
MOMENTUM|HIGH_VOLATILITY|VOLATILE|HIGH_VOL|VIX_HIGH,200.0,0.105,0.973,56.0,55.5,5.0,0.005922,VALIDATED,200.0,40.0,AMD,8.0,71.43,MEDIUM,3
MOMENTUM|BEAR|NORMAL|BEAR|VIX_HIGH,194.0,0.329,0.986,55.67,59.79,5.0,0.00602,VALIDATED,194.0,48.0,DBC,6.7,71.38,MEDIUM,3
MOMENTUM|HIGH_VOLATILITY|VOLATILE|SIDEWAYS|VIX_LOW,198.0,1.559,4.041,48.48,53.03,8.082,0.0,VALIDATED,198.0,24.0,^VIX,21.21,71.14,MEDIUM,3
MOMENTUM|BULL|VOLATILE|SIDEWAYS|VIX_EXTREME,181.0,1.091,1.436,55.8,56.91,5.0,0.000112,VALIDATED,181.0,42.0,CVX,6.08,70.17,MEDIUM,3
PANIC|HIGH_VOLATILITY|VOLATILE|SIDEWAYS|VIX_LOW,178.0,1.884,4.074,48.88,52.81,8.148,0.0,VALIDATED,178.0,23.0,^VIX,36.52,69.52,MEDIUM,3
PANIC|BULL|VOLATILE|SIDEWAYS|VIX_EXTREME,145.0,1.466,3.318,59.31,68.97,6.636,0.0,VALIDATED,145.0,39.0,V,6.21,68.5,MEDIUM,3
PANIC|SIDEWAYS|NORMAL|SIDEWAYS|VIX_EXTREME,137.0,1.731,2.919,66.42,72.99,5.838,0.0,VALIDATED,137.0,45.0,SPY,5.84,68.26,MEDIUM,3
PANIC|HIGH_VOLATILITY|NORMAL|SIDEWAYS|VIX_ELEVATED,166.0,1.369,1.025,53.01,50.6,5.0,0.00826,VALIDATED,166.0,32.0,^VIX,12.65,68.17,MEDIUM,3
PANIC|HIGH_VOLATILITY|VOLATILE|HIGH_VOL|VIX_HIGH,144.0,1.857,3.081,56.94,64.58,6.162,0.0,VALIDATED,144.0,31.0,^VIX,14.58,67.98,MEDIUM,3
MOMENTUM|SIDEWAYS|VOLATILE|BEAR|VIX_EXTREME,128.0,1.422,2.132,61.72,71.09,5.0,1e-06,VALIDATED,128.0,39.0,LMT,6.25,67.35,MEDIUM,3
MOMENTUM|HIGH_VOLATILITY|NORMAL|SIDEWAYS|VIX_ELEVATED,148.0,1.004,1.561,56.76,54.05,5.0,0.000146,VALIDATED,148.0,33.0,AMD,9.46,67.24,MEDIUM,3
PANIC|HIGH_VOLATILITY|NORMAL|BULL|VIX_HIGH,146.0,0.444,1.628,51.37,52.74,5.0,8.3e-05,VALIDATED,146.0,38.0,IDEA,8.22,66.95,MEDIUM,3
OVERBOUGHT|HIGH_VOLATILITY|NORMAL|BULL|VIX_ELEVATED,130.0,1.617,2.338,55.38,58.46,5.0,0.0,VALIDATED,130.0,27.0,AMD,10.77,66.25,MEDIUM,3
PANIC|BEAR|NORMAL|BEAR|VIX_EXTREME,110.0,1.224,1.869,69.09,72.73,5.0,8.8e-05,VALIDATED,110.0,39.0,GS,7.27,66.07,MEDIUM,3
MOMENTUM|SIDEWAYS|NORMAL|SIDEWAYS|VIX_EXTREME,103.0,1.876,2.619,64.08,73.79,5.238,0.0,VALIDATED,103.0,43.0,SPY,7.77,65.62,MEDIUM,3
MOMENTUM|BEAR|VOLATILE|SIDEWAYS|VIX_EXTREME,102.0,2.132,2.548,65.69,69.61,5.096,0.0,VALIDATED,102.0,38.0,LT,6.86,65.12,MEDIUM,3
PANIC|HIGH_VOLATILITY|NORMAL|HIGH_VOL|VIX_EXTREME,101.0,0.874,1.694,57.43,61.39,5.0,0.000662,VALIDATED,101.0,45.0,IDEA,7.92,64.21,MEDIUM,3
OVERBOUGHT|BULL|NORMAL|SPY_INSUFFICIENT_HISTORY|VIX_UNAVAILABLE,104.0,0.694,2.397,50.96,52.88,5.0,1e-06,VALIDATED,104.0,20.0,BTC-USD,29.81,63.61,MEDIUM,3
MOMENTUM|SIDEWAYS|NORMAL|SPY_INSUFFICIENT_HISTORY|VIX_UNAVAILABLE,101.0,0.717,1.386,49.5,54.46,5.0,0.005339,VALIDATED,101.0,21.0,BTC-USD,20.79,63.42,MEDIUM,3
MOMENTUM|INSUFFICIENT_HISTORY|VOLATILE|BULL|VIX_LOW,213.0,2.383,3.786,47.42,47.42,7.572,0.0,VALIDATED,213.0,9.0,IREDA,28.17,55.28,MEDIUM,3
PANIC|BEAR|VOLATILE|HIGH_VOL|VIX_EXTREME,178.0,-1.404,-2.865,53.93,55.62,5.73,0.0,NOT_VALIDATED,,,,,0.0,MEDIUM,3
MOMENTUM|SIDEWAYS|VOLATILE|HIGH_VOL|VIX_EXTREME,143.0,-2.653,-3.312,42.66,48.95,6.624,0.0,NOT_VALIDATED,,,,,0.0,MEDIUM,3
PANIC|SIDEWAYS|VOLATILE|HIGH_VOL|VIX_EXTREME,182.0,-4.245,-5.297,43.96,50.0,10.594,0.0,NOT_VALIDATED,,,,,0.0,MEDIUM,3
MOMENTUM|HIGH_VOLATILITY|VOLATILE|BEAR|VIX_EXTREME,175.0,-1.138,-1.818,45.14,49.71,5.0,2e-06,NOT_VALIDATED,,,,,0.0,MEDIUM,3
PANIC|BEAR|VOLATILE|SIDEWAYS|VIX_LOW,129.0,-0.633,-1.956,43.41,35.66,5.0,9e-06,NOT_VALIDATED,,,,,0.0,MEDIUM,3
PANIC|BULL|VOLATILE|BEAR|VIX_HIGH,169.0,-1.518,-1.496,42.6,47.34,5.0,0.0001,NOT_VALIDATED,,,,,0.0,MEDIUM,3
MOMENTUM|INSUFFICIENT_HISTORY|VOLATILE|SPY_INSUFFICIENT_HISTORY|VIX_ELEVATED,385.0,-0.323,-0.788,46.75,45.71,5.0,0.001986,NOT_VALIDATED,,,,,0.0,MEDIUM,3
MOMENTUM|BEAR|VOLATILE|HIGH_VOL|VIX_EXTREME,114.0,-1.001,-1.188,50.0,55.26,5.0,0.011185,NOT_VALIDATED,,,,,0.0,MEDIUM,3
MOMENTUM|INSUFFICIENT_HISTORY|VOLATILE|SPY_INSUFFICIENT_HISTORY|VIX_EXTREME,149.0,-0.305,-1.012,57.72,47.65,5.0,0.013488,NOT_VALIDATED,,,,,0.0,MEDIUM,3
MOMENTUM|BEAR|NORMAL|BULL|VIX_ELEVATED,380.0,-0.463,-0.628,44.74,46.84,5.0,0.014349,NOT_VALIDATED,,,,,0.0,MEDIUM,3
PANIC|BEAR|VOLATILE|BULL|VIX_LOW,1155.0,0.026,-0.32,50.56,48.31,5.0,0.029626,NOT_VALIDATED,,,,,0.0,MEDIUM,3
PANIC|BEAR|NORMAL|BULL|VIX_LOW,668.0,-0.223,-0.388,47.6,47.46,5.0,0.044896,NOT_VALIDATED,,,,,0.0,MEDIUM,3
OVERSOLD|SIDEWAYS|NORMAL|SIDEWAYS|VIX_EXTREME,83.0,2.786,3.294,72.29,73.49,6.588,5e-06,VALIDATED,83.0,31.0,MCD,12.05,63.99,LOW,2
