AlphaRank,Pattern,Trades,WinRate,AvgReturn,SurvivalLabel,TimesSeen,ConfidenceScore,AlphaScore,ConfidenceRank
30,MOMENTUM|HIGH_VOLATILITY|VOLATILE|SIDEWAYS|VIX_LOW,198,48.48,1.559,UNKNOWN,1,60.5413,26.2796,38
31,MOMENTUM|SIDEWAYS|VOLATILE|SIDEWAYS|VIX_ELEVATED,1484,56.74,0.801,UNKNOWN,1,74.7193,26.1851,24
32,MOMENTUM|HIGH_VOLATILITY|NORMAL|BEAR|VIX_HIGH,67,56.72,2.015,UNKNOWN,1,48.1139,26.0971,53
33,OVERSOLD|HIGH_VOLATILITY|NORMAL|BULL|VIX_LOW,90,62.22,1.676,UNKNOWN,1,47.9118,25.367,55
34,MOMENTUM|SIDEWAYS|VOLATILE|BEAR|VIX_EXTREME,128,61.72,1.422,UNKNOWN,1,52.9976,25.0212,46
35,MOMENTUM|BULL|NORMAL|SIDEWAYS|VIX_EXTREME,70,70.0,1.801,UNKNOWN,1,39.7323,24.887,72
36,MOMENTUM|SIDEWAYS|VOLATILE|HIGH_VOL|VIX_EXTREME,143,42.66,-2.653,UNKNOWN,1,-57.3201,24.7847,352
37,OVERBOUGHT|HIGH_VOLATILITY|NORMAL|SIDEWAYS|VIX_HIGH,49,46.94,2.649,UNKNOWN,1,41.9851,23.5475,68
38,PANIC|HIGH_VOLATILITY|NORMAL|BULL|VIX_LOW,384,53.39,0.889,UNKNOWN,1,76.5115,22.7629,21
39,OVERSOLD|BEAR|NORMAL|BEAR|VIX_EXTREME,48,77.08,1.703,UNKNOWN,1,37.3647,22.5322,77
40,PANIC|HIGH_VOLATILITY|VOLATILE|SPY_INSUFFICIENT_HISTORY|VIX_UNAVAILABLE,377,59.15,0.908,UNKNOWN,1,65.1742,22.3132,33
41,MOMENTUM|BULL|VOLATILE|SPY_INSUFFICIENT_HISTORY|VIX_UNAVAILABLE,210,52.86,1.718,UNKNOWN,1,38.7418,22.0595,74
42,OVERSOLD|BEAR|NORMAL|SIDEWAYS|VIX_HIGH,225,60.0,1.207,UNKNOWN,1,49.4726,21.7399,50
43,MOMENTUM|BULL|VOLATILE|BULL|VIX_LOW,4026,53.1,0.586,UNKNOWN,1,75.037,20.453,23
44,PANIC|BULL|VOLATILE|BULL|VIX_EXTREME,55,69.09,2.275,UNKNOWN,1,24.6027,20.3868,133
45,PANIC|SIDEWAYS|VOLATILE|SIDEWAYS|VIX_ELEVATED,1632,55.82,0.711,UNKNOWN,1,64.3985,20.3417,35
46,MOMENTUM|INSUFFICIENT_HISTORY|VOLATILE|SPY_INSUFFICIENT_HISTORY|VIX_UNAVAILABLE,72,47.22,1.843,UNKNOWN,1,47.3676,19.9462,57
47,PANIC|HIGH_VOLATILITY|VOLATILE|BULL|VIX_ELEVATED,1696,46.76,0.752,UNKNOWN,1,71.3625,19.8121,26
48,PANIC|BEAR|NORMAL|BEAR|VIX_EXTREME,110,69.09,1.224,UNKNOWN,1,42.9954,19.654,67
49,OVERBOUGHT|HIGH_VOLATILITY|NORMAL|BULL|VIX_LOW,216,52.78,1.149,UNKNOWN,1,53.2092,19.2036,45
50,OVERBOUGHT|HIGH_VOLATILITY|NORMAL|BULL|VIX_ELEVATED,130,55.38,1.617,UNKNOWN,1,32.4359,17.2515,100
51,OVERSOLD|SIDEWAYS|NORMAL|SIDEWAYS|VIX_ELEVATED,524,62.4,0.71,UNKNOWN,1,53.5668,16.4256,44
52,OVERSOLD|BEAR|NORMAL|BULL|VIX_HIGH,75,66.67,1.854,UNKNOWN,1,22.7337,16.3168,144
53,MOMENTUM|BULL|NORMAL|BULL|VIX_HIGH,445,57.53,0.843,UNKNOWN,1,48.791,16.1966,52
54,PANIC|SIDEWAYS|VOLATILE|BEAR|VIX_EXTREME,241,62.66,0.887,UNKNOWN,1,44.8194,15.5731,62
55,OVERBOUGHT|HIGH_VOLATILITY|NORMAL|SPY_INSUFFICIENT_HISTORY|VIX_UNAVAILABLE,57,56.14,2.131,UNKNOWN,1,23.9881,15.3743,137
56,MOMENTUM|SIDEWAYS|NORMAL|SIDEWAYS|VIX_ELEVATED,844,60.19,0.695,UNKNOWN,1,48.1056,15.254,54
57,MOMENTUM|BULL|VOLATILE|SIDEWAYS|VIX_ELEVATED,1166,56.43,0.664,UNKNOWN,1,50.3716,14.8761,49
58,MOMENTUM|HIGH_VOLATILITY|NORMAL|HIGH_VOL|VIX_HIGH,47,68.09,1.377,UNKNOWN,1,32.8345,14.4776,97
59,OVERBOUGHT|BULL|NORMAL|BULL|VIX_HIGH,432,56.94,0.845,UNKNOWN,1,43.228,14.4775,65
60,PANIC|HIGH_VOLATILITY|NORMAL|SIDEWAYS|VIX_LOW,37,51.35,3.285,UNKNOWN,1,15.2592,14.4327,181
61,MOMENTUM|INSUFFICIENT_HISTORY|NORMAL|BULL|VIX_LOW,48,35.42,1.28,UNKNOWN,1,76.4757,14.2084,22
62,MOMENTUM|INSUFFICIENT_HISTORY|VOLATILE|SIDEWAYS|VIX_HIGH,26,53.85,1.475,UNKNOWN,1,47.6944,14.0642,56
63,OVERSOLD|BEAR|NORMAL|SIDEWAYS|VIX_EXTREME,45,57.78,1.713,UNKNOWN,1,29.3907,13.8999,116
64,MOMENTUM|HIGH_VOLATILITY|VOLATILE|BEAR|VIX_ELEVATED,35,68.57,1.575,UNKNOWN,1,28.5137,13.8797,121
65,PANIC|HIGH_VOLATILITY|NORMAL|SIDEWAYS|VIX_HIGH,196,55.61,0.976,UNKNOWN,1,41.4101,13.7274,70
66,MOMENTUM|HIGH_VOLATILITY|VOLATILE|BULL|VIX_ELEVATED,1792,45.15,0.502,UNKNOWN,1,76.6424,13.6996,20
67,PANIC|BULL|NORMAL|SPY_INSUFFICIENT_HISTORY|VIX_UNAVAILABLE,66,60.61,1.563,UNKNOWN,1,26.7783,13.6417,129
68,OVERSOLD|HIGH_VOLATILITY|NORMAL|SIDEWAYS|VIX_ELEVATED,56,57.14,1.286,UNKNOWN,1,38.8142,13.5044,73
69,PANIC|SIDEWAYS|VOLATILE|SIDEWAYS|VIX_HIGH,1938,57.59,0.491,UNKNOWN,1,56.3632,13.2278,43
70,MOMENTUM|BEAR|VOLATILE|SIDEWAYS|VIX_HIGH,565,55.04,0.53,UNKNOWN,1,66.6499,13.1977,31
71,PANIC|BULL|NORMAL|BULL|VIX_LOW,1596,56.45,0.605,UNKNOWN,1,46.1714,13.1761,58
72,MOMENTUM|BULL|VOLATILE|BULL|VIX_ELEVATED,2968,52.29,0.425,UNKNOWN,1,67.8167,12.8763,28
73,PANIC|INSUFFICIENT_HISTORY|VOLATILE|BULL|VIX_HIGH,26,50.0,1.805,UNKNOWN,1,36.1675,12.7876,84
74,OVERBOUGHT|BEAR|NORMAL|BULL|VIX_LOW,29,65.52,3.039,UNKNOWN,1,10.016,12.6227,216
75,PANIC|BEAR|VOLATILE|SPY_INSUFFICIENT_HISTORY|VIX_UNAVAILABLE,96,67.71,1.734,UNKNOWN,1,14.9714,12.4896,185
76,PANIC|SIDEWAYS|NORMAL|SIDEWAYS|VIX_ELEVATED,905,57.79,0.619,UNKNOWN,1,44.211,12.2958,64
77,OVERBOUGHT|BULL|NORMAL|BULL|VIX_ELEVATED,1954,55.48,0.373,UNKNOWN,1,73.7899,12.236,25
78,PANIC|INSUFFICIENT_HISTORY|VOLATILE|SPY_INSUFFICIENT_HISTORY|VIX_UNAVAILABLE,46,54.35,1.484,UNKNOWN,1,29.6862,11.476,115
79,MOMENTUM|BULL|VOLATILE|SIDEWAYS|VIX_EXTREME,181,55.8,1.091,UNKNOWN,1,28.8468,11.4602,120
80,PANIC|SIDEWAYS|NORMAL|HIGH_VOL|VIX_EXTREME,37,43.24,-3.187,UNKNOWN,1,-34.0694,11.2353,351
81,PANIC|BULL|VOLATILE|SPY_INSUFFICIENT_HISTORY|VIX_UNAVAILABLE,89,58.43,1.087,UNKNOWN,1,32.1325,11.2128,102
82,MOMENTUM|SIDEWAYS|VOLATILE|SIDEWAYS|VIX_HIGH,1303,54.18,0.35,UNKNOWN,1,76.9063,11.008,17
83,PANIC|HIGH_VOLATILITY|NORMAL|HIGH_VOL|VIX_HIGH,27,59.26,1.609,UNKNOWN,1,24.6998,10.2663,132
84,OVERBOUGHT|BULL|NORMAL|SIDEWAYS|VIX_HIGH,316,61.39,0.504,UNKNOWN,1,50.7727,10.0836,48
85,PANIC|HIGH_VOLATILITY|VOLATILE|SIDEWAYS|VIX_ELEVATED,1023,51.03,0.584,UNKNOWN,1,41.6731,9.9396,69
86,MOMENTUM|BULL|VOLATILE|SIDEWAYS|VIX_LOW,276,55.8,0.811,UNKNOWN,1,31.274,9.7818,107
87,PANIC|BULL|VOLATILE|SIDEWAYS|VIX_HIGH,686,55.83,0.634,UNKNOWN,1,34.4644,9.5736,90
88,MOMENTUM|BULL|VOLATILE|SIDEWAYS|VIX_HIGH,839,55.07,0.593,UNKNOWN,1,36.7145,9.5652,82
89,PANIC|SIDEWAYS|VOLATILE|BULL|VIX_EXTREME,42,61.9,1.702,UNKNOWN,1,14.6864,9.1091,188
90,PANIC|INSUFFICIENT_HISTORY|VOLATILE|SPY_INSUFFICIENT_HISTORY|VIX_EXTREME,334,64.37,0.664,UNKNOWN,1,29.2663,9.0865,117
91,PANIC|BEAR|VOLATILE|BULL|VIX_HIGH,291,57.04,0.854,UNKNOWN,1,24.0155,8.759,135
92,MOMENTUM|SIDEWAYS|NORMAL|SIDEWAYS|VIX_HIGH,678,57.08,0.401,UNKNOWN,1,52.2065,8.6455,47
93,PANIC|HIGH_VOLATILITY|NORMAL|HIGH_VOL|VIX_EXTREME,101,57.43,0.874,UNKNOWN,1,29.8382,8.6119,113
94,PANIC|BULL|NORMAL|SIDEWAYS|VIX_ELEVATED,515,57.09,0.488,UNKNOWN,1,41.1862,8.2943,71
95,PANIC|BEAR|NORMAL|HIGH_VOL|VIX_HIGH,35,68.57,1.75,UNKNOWN,1,10.6589,8.2723,209
96,MOMENTUM|HIGH_VOLATILITY|NORMAL|SIDEWAYS|VIX_ELEVATED,148,56.76,1.004,UNKNOWN,1,20.9919,8.2295,154
97,MOMENTUM|HIGH_VOLATILITY|VOLATILE|SIDEWAYS|VIX_ELEVATED,1066,50.75,0.755,UNKNOWN,1,22.6251,8.1165,145
98,MOMENTUM|SIDEWAYS|VOLATILE|BULL|VIX_HIGH,554,53.61,0.822,UNKNOWN,1,21.2424,8.1012,152
99,PANIC|BEAR|VOLATILE|HIGH_VOL|VIX_EXTREME,178,53.93,-1.404,UNKNOWN,1,-32.1089,8.0863,349
100,MOMENTUM|BEAR|VOLATILE|SIDEWAYS|VIX_ELEVATED,525,55.62,0.586,UNKNOWN,1,31.3648,7.8658,105
101,MOMENTUM|BEAR|NORMAL|SIDEWAYS|VIX_HIGH,249,55.02,0.61,UNKNOWN,1,34.8604,7.7412,88
102,MOMENTUM|BULL|VOLATILE|HIGH_VOL|VIX_HIGH,50,56.0,0.863,UNKNOWN,1,32.7807,7.5697,98
103,MOMENTUM|HIGH_VOLATILITY|VOLATILE|SPY_INSUFFICIENT_HISTORY|VIX_UNAVAILABLE,454,48.02,0.679,UNKNOWN,1,30.1257,7.4563,111
104,OVERBOUGHT|HIGH_VOLATILITY|NORMAL|HIGH_VOL|VIX_EXTREME,30,60.0,1.141,UNKNOWN,1,23.5232,7.3387,140
105,OVERBOUGHT|BULL|NORMAL|SPY_INSUFFICIENT_HISTORY|VIX_UNAVAILABLE,104,50.96,0.694,UNKNOWN,1,36.8426,7.1795,81
106,PANIC|HIGH_VOLATILITY|NORMAL|SIDEWAYS|VIX_ELEVATED,166,53.01,1.369,UNKNOWN,1,10.2203,6.9934,215
107,OVERBOUGHT|INSUFFICIENT_HISTORY|NORMAL|SPY_INSUFFICIENT_HISTORY|VIX_ELEVATED,274,59.85,0.496,UNKNOWN,1,34.005,6.8324,94
108,OVERSOLD|HIGH_VOLATILITY|NORMAL|SIDEWAYS|VIX_HIGH,38,60.53,1.405,UNKNOWN,1,13.4963,6.8169,193
109,PANIC|BULL|VOLATILE|SIDEWAYS|VIX_LOW,119,52.94,1.015,UNKNOWN,1,17.5652,6.6033,172
110,OVERBOUGHT|INSUFFICIENT_HISTORY|NORMAL|SPY_INSUFFICIENT_HISTORY|VIX_HIGH,265,61.51,0.461,UNKNOWN,1,34.747,6.5971,89
111,PANIC|SIDEWAYS|VOLATILE|HIGH_VOL|VIX_HIGH,68,60.29,1.2,UNKNOWN,1,13.0775,6.5829,197
112,OVERBOUGHT|SIDEWAYS|NORMAL|BEAR|VIX_HIGH,79,60.76,0.621,UNKNOWN,1,32.1436,6.4887,101
113,MOMENTUM|BULL|NORMAL|SPY_INSUFFICIENT_HISTORY|VIX_UNAVAILABLE,95,45.26,0.839,UNKNOWN,1,30.0938,6.471,112
114,MOMENTUM|BULL|NORMAL|SIDEWAYS|VIX_ELEVATED,668,56.14,0.409,UNKNOWN,1,35.4077,6.3163,85
115,PANIC|HIGH_VOLATILITY|NORMAL|SIDEWAYS|VIX_EXTREME,60,48.33,1.225,UNKNOWN,1,17.3664,6.2022,173
116,PANIC|SIDEWAYS|VOLATILE|BULL|VIX_LOW,2094,52.67,0.37,UNKNOWN,1,34.4162,6.1639,91
117,MOMENTUM|SIDEWAYS|VOLATILE|BULL|VIX_LOW,2339,51.56,0.333,UNKNOWN,1,38.2358,5.9829,75
118,PANIC|INSUFFICIENT_HISTORY|VOLATILE|SIDEWAYS|VIX_HIGH,39,64.1,0.849,UNKNOWN,1,20.9783,5.791,155
119,MOMENTUM|SIDEWAYS|NORMAL|SIDEWAYS|VIX_LOW,249,62.65,0.698,UNKNOWN,1,15.2125,5.6687,182
120,OVERBOUGHT|SIDEWAYS|NORMAL|BULL|VIX_HIGH,84,59.52,0.706,UNKNOWN,1,22.4806,5.6464,146
121,MOMENTUM|BULL|NORMAL|BULL|VIX_LOW,2697,52.5,0.314,UNKNOWN,1,36.4808,5.6369,83
122,PANIC|SIDEWAYS|NORMAL|SPY_INSUFFICIENT_HISTORY|VIX_UNAVAILABLE,64,64.06,1.412,UNKNOWN,1,5.7177,5.5264,238
123,MOMENTUM|HIGH_VOLATILITY|VOLATILE|BEAR|VIX_EXTREME,175,45.14,-1.138,UNKNOWN,1,-32.2769,5.5097,350
124,OVERSOLD|HIGH_VOLATILITY|NORMAL|BULL|VIX_ELEVATED,86,44.19,0.712,UNKNOWN,1,32.0144,5.4973,103
125,MOMENTUM|SIDEWAYS|VOLATILE|SIDEWAYS|VIX_EXTREME,318,57.86,0.813,UNKNOWN,1,11.4992,5.4293,204
126,PANIC|BULL|VOLATILE|BULL|VIX_LOW,1768,53.17,0.308,UNKNOWN,1,37.449,5.411,76
127,MOMENTUM|SIDEWAYS|VOLATILE|SPY_INSUFFICIENT_HISTORY|VIX_UNAVAILABLE,202,52.97,0.623,UNKNOWN,1,23.1289,5.409,142
128,OVERSOLD|INSUFFICIENT_HISTORY|NORMAL|SPY_INSUFFICIENT_HISTORY|VIX_EXTREME,47,65.96,1.177,UNKNOWN,1,9.2396,5.3844,223
129,MOMENTUM|HIGH_VOLATILITY|NORMAL|SPY_INSUFFICIENT_HISTORY|VIX_UNAVAILABLE,87,47.13,0.858,UNKNOWN,1,20.4488,5.1335,157
130,PANIC|BEAR|NORMAL|BEAR|VIX_HIGH,229,57.21,0.392,UNKNOWN,1,35.0135,5.1119,87
131,PANIC|SIDEWAYS|VOLATILE|BEAR|VIX_HIGH,426,53.99,0.39,UNKNOWN,1,33.0268,5.1097,96
132,PANIC|SIDEWAYS|NORMAL|BULL|VIX_HIGH,356,53.65,0.587,UNKNOWN,1,19.434,5.0735,160
133,PANIC|BULL|VOLATILE|SIDEWAYS|VIX_ELEVATED,661,55.22,0.367,UNKNOWN,1,31.2774,5.0595,106
134,PANIC|BULL|VOLATILE|BEAR|VIX_HIGH,169,42.6,-1.518,UNKNOWN,1,-26.2121,5.0138,346
135,OVERBOUGHT|SIDEWAYS|NORMAL|SIDEWAYS|VIX_HIGH,284,55.99,0.451,UNKNOWN,1,27.7001,5.0108,124
136,OVERSOLD|BEAR|NORMAL|SIDEWAYS|VIX_ELEVATED,400,54.25,0.515,UNKNOWN,1,22.0634,5.0,147
137,PANIC|HIGH_VOLATILITY|NORMAL|BULL|VIX_HIGH,146,51.37,0.444,UNKNOWN,1,37.0499,4.9869,79
138,MOMENTUM|SIDEWAYS|NORMAL|SPY_INSUFFICIENT_HISTORY|VIX_UNAVAILABLE,101,49.5,0.717,UNKNOWN,1,21.6419,4.8365,151
139,MOMENTUM|INSUFFICIENT_HISTORY|NORMAL|SPY_INSUFFICIENT_HISTORY|VIX_HIGH,399,56.64,0.39,UNKNOWN,1,28.9916,4.8054,119
140,PANIC|BEAR|VOLATILE|SIDEWAYS|VIX_HIGH,941,54.94,0.461,UNKNOWN,1,19.0013,4.6839,164
141,OVERBOUGHT|BULL|NORMAL|BULL|VIX_LOW,4174,53.64,0.206,UNKNOWN,1,43.1996,4.5636,66
142,PANIC|BULL|NORMAL|BULL|VIX_HIGH,414,52.66,0.323,UNKNOWN,1,37.1509,4.502,78
143,OVERSOLD|SIDEWAYS|NORMAL|BULL|VIX_HIGH,127,65.35,0.882,UNKNOWN,1,7.1413,4.464,230
144,PANIC|BULL|NORMAL|SIDEWAYS|VIX_HIGH,409,54.77,0.375,UNKNOWN,1,27.0228,4.2599,128
145,MOMENTUM|HIGH_VOLATILITY|VOLATILE|SIDEWAYS|VIX_EXTREME,347,41.5,-1.128,UNKNOWN,1,-25.3553,3.9172,345
146,PANIC|HIGH_VOLATILITY|VOLATILE|SIDEWAYS|VIX_HIGH,1216,50.66,0.477,UNKNOWN,1,13.4935,3.7556,194
147,MOMENTUM|HIGH_VOLATILITY|VOLATILE|BULL|VIX_HIGH,763,47.58,0.32,UNKNOWN,1,29.6915,3.7358,114
148,MOMENTUM|HIGH_VOLATILITY|NORMAL|HIGH_VOL|VIX_EXTREME,73,54.79,0.787,UNKNOWN,1,11.119,3.6498,207
149,OVERBOUGHT|SIDEWAYS|NORMAL|SIDEWAYS|VIX_EXTREME,34,52.94,0.552,UNKNOWN,1,26.158,3.4982,130
150,MOMENTUM|BULL|NORMAL|HIGH_VOL|VIX_EXTREME,28,57.14,0.915,UNKNOWN,1,10.5955,3.3764,210
151,MOMENTUM|BEAR|NORMAL|HIGH_VOL|VIX_HIGH,30,63.33,1.54,UNKNOWN,1,0.5193,3.2806,264
152,OVERSOLD|BEAR|NORMAL|HIGH_VOL|VIX_EXTREME,39,41.03,-2.436,UNKNOWN,1,-19.5412,3.2758,342
153,PANIC|BEAR|NORMAL|HIGH_VOL|VIX_EXTREME,55,50.91,-2.04,UNKNOWN,1,-17.9262,3.0856,341
154,OVERSOLD|INSUFFICIENT_HISTORY|NORMAL|BULL|VIX_LOW,62,45.16,0.715,UNKNOWN,1,14.0282,2.9933,190
155,PANIC|BEAR|NORMAL|SIDEWAYS|VIX_HIGH,395,52.91,0.264,UNKNOWN,1,27.7097,2.9338,123
156,PANIC|HIGH_VOLATILITY|NORMAL|BULL|VIX_ELEVATED,293,46.42,0.368,UNKNOWN,1,22.0201,2.8949,149
157,MOMENTUM|BEAR|NORMAL|BEAR|VIX_HIGH,194,55.67,0.329,UNKNOWN,1,21.8011,2.8599,150
158,MOMENTUM|SIDEWAYS|NORMAL|BULL|VIX_LOW,1447,52.32,0.195,UNKNOWN,1,30.498,2.8002,110
159,MOMENTUM|SIDEWAYS|NORMAL|BEAR|VIX_HIGH,208,55.77,0.255,UNKNOWN,1,29.0389,2.7619,118
160,PANIC|BULL|VOLATILE|HIGH_VOL|VIX_EXTREME,48,66.67,1.31,UNKNOWN,1,-1.3131,2.7495,282
161,PANIC|SIDEWAYS|NORMAL|BULL|VIX_LOW,1425,52.84,0.259,UNKNOWN,1,19.0968,2.693,163
162,MOMENTUM|BEAR|VOLATILE|SPY_INSUFFICIENT_HISTORY|VIX_UNAVAILABLE,84,52.38,1.276,UNKNOWN,1,-0.8242,2.5371,278
163,MOMENTUM|BEAR|VOLATILE|BEAR|VIX_HIGH,408,50.25,0.227,UNKNOWN,1,28.1613,2.4376,122
164,PANIC|BULL|NORMAL|BULL|VIX_ELEVATED,1174,52.13,0.266,UNKNOWN,1,16.7029,2.4374,175
165,PANIC|HIGH_VOLATILITY|NORMAL|SPY_INSUFFICIENT_HISTORY|VIX_UNAVAILABLE,89,47.19,0.427,UNKNOWN,1,17.5897,2.3295,171
166,PANIC|BEAR|VOLATILE|SIDEWAYS|VIX_ELEVATED,860,49.42,0.217,UNKNOWN,1,23.5771,2.266,139
167,OVERSOLD|SIDEWAYS|NORMAL|BEAR|VIX_EXTREME,41,63.41,0.813,UNKNOWN,1,2.6039,2.2615,253
168,MOMENTUM|BULL|NORMAL|SIDEWAYS|VIX_LOW,201,58.21,0.461,UNKNOWN,1,6.859,2.2363,231
169,MOMENTUM|HIGH_VOLATILITY|NORMAL|BULL|VIX_HIGH,99,50.51,0.36,UNKNOWN,1,18.4763,2.2205,165
170,MOMENTUM|SIDEWAYS|NORMAL|BULL|VIX_HIGH,258,53.88,0.336,UNKNOWN,1,13.5212,2.2034,192
171,OVERSOLD|INSUFFICIENT_HISTORY|NORMAL|SPY_INSUFFICIENT_HISTORY|VIX_HIGH,130,48.46,0.386,UNKNOWN,1,15.8344,2.1938,177
172,MOMENTUM|HIGH_VOLATILITY|VOLATILE|BEAR|VIX_HIGH,440,48.41,0.31,UNKNOWN,1,15.5932,2.1778,179
173,OVERBOUGHT|SIDEWAYS|NORMAL|BULL|VIX_LOW,1008,56.35,0.18,UNKNOWN,1,22.8418,2.1455,143
174,MOMENTUM|BEAR|NORMAL|BEAR|VIX_EXTREME,75,58.67,0.435,UNKNOWN,1,9.7673,2.0345,219
175,PANIC|BEAR|NORMAL|SPY_INSUFFICIENT_HISTORY|VIX_UNAVAILABLE,53,50.94,0.351,UNKNOWN,1,20.4195,2.0203,158
176,PANIC|BEAR|VOLATILE|SIDEWAYS|VIX_EXTREME,273,54.58,0.146,UNKNOWN,1,33.4137,1.8082,95
177,PANIC|INSUFFICIENT_HISTORY|NORMAL|SPY_INSUFFICIENT_HISTORY|VIX_EXTREME,94,57.45,0.345,UNKNOWN,1,10.7368,1.7429,208
178,MOMENTUM|BEAR|VOLATILE|BULL|VIX_LOW,765,51.11,0.2,UNKNOWN,1,15.099,1.5866,184
179,OVERBOUGHT|BULL|NORMAL|BEAR|VIX_HIGH,61,39.34,-0.887,UNKNOWN,1,-21.6609,1.5638,344
180,OVERSOLD|SIDEWAYS|NORMAL|SPY_INSUFFICIENT_HISTORY|VIX_UNAVAILABLE,37,45.95,0.681,UNKNOWN,1,4.7283,1.5611,241
181,MOMENTUM|BEAR|NORMAL|SPY_INSUFFICIENT_HISTORY|VIX_UNAVAILABLE,60,51.67,0.668,UNKNOWN,1,1.6994,1.5458,259
182,OVERSOLD|BULL|NORMAL|BULL|VIX_LOW,44,56.82,0.38,UNKNOWN,1,9.9523,1.5271,217
183,PANIC|BULL|VOLATILE|BULL|VIX_ELEVATED,1478,49.19,0.111,UNKNOWN,1,31.0031,1.5217,109
184,MOMENTUM|BEAR|VOLATILE|BULL|VIX_HIGH,176,58.52,0.553,UNKNOWN,1,-0.4319,1.4925,273
